#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
no_ger_crafter_desc;The majority of the residences in the steppe consists of felt huts known as gers.;La majorité des habitations dans la steppe consistent en des huttes de feutre : les yourtes.;Die primäre Behausung der Steppenbewohner ist die Filzhütte, besser bekannt als Ger.;;La mayoría de las residencias en la estepa consisten en cabañas de fieltro conocidos como gers.;La maggior parte delle abitazioni nella steppa è costituita da capanne di feltro note come yurte;;;;;;;;x
no_camel_breeder_1;Camel Breeder;Élevage de chameaux;Kamelzüchter;;Criador de camellos;Allevatore di Cammelli;;;;;;;;x
no_camel_breeder_2;Camel Breeder;Élevage de chameaux;Kamelzüchter;;Criador de camellos;Allevatore di Cammelli;;;;;;;;x
no_camel_breeder_3;Camel Breeder;Élevage de chameaux;Kamelzüchter;;Criador de camellos;Allevatore di Cammelli;;;;;;;;x
no_camel_breeder_4;Camel Breeder;Élevage de chameaux;Kamelzüchter;;Criador de camellos;Allevatore di Cammelli;;;;;;;;x
no_camel_breeder_5;Camel Breeder;Élevage de chameaux;Kamelzüchter;;Criador de camellos;Allevatore di Cammelli;;;;;;;;x
no_camel_breeder_6;Camel Breeder;Élevage de chameaux;Kamelzüchter;;Criador de camellos;Allevatore di Cammelli;;;;;;;;x
no_camel_breeder_7;Camel Breeder;Élevage de chameaux;Kamelzüchter;;Criador de camellos;Allevatore di Cammelli;;;;;;;;x
no_camel_breeder_8;Camel Breeder;Élevage de chameaux;Kamelzüchter;;Criador de camellos;Allevatore di Cammelli;;;;;;;;x
no_camel_breeder_desc;The camel breeder makes sure that there is a steady supply of sturdy camels.;L'éleveur de chameaux fournit des chameaux en bonne santé en permanence.;Die Kamelzüchter sorgen für eine verlässliche Versorgung mit kräftigen Kamelen.;;El criador de camellos se asegura que hay un suministro estable de camellos robustos.;L'allevatore di cammelli fa in modo che ci sia un rifornimento costante di cammelli robusti.;;;;;;;;x
no_minority_shrine_1;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;Santuari della Minoranza;;;;;;;;x
no_minority_shrine_2;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;Santuari della Minoranza;;;;;;;;x
no_minority_shrine_3;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;Santuari della Minoranza;;;;;;;;x
no_minority_shrine_4;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;Santuari della Minoranza;;;;;;;;x
no_minority_shrine_5;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;Santuari della Minoranza;;;;;;;;x
no_minority_shrine_6;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;Santuari della Minoranza;;;;;;;;x
no_minority_shrine_7;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;Santuari della Minoranza;;;;;;;;x
no_minority_shrine_8;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;Santuari della Minoranza;;;;;;;;x
no_minority_shrine_desc;These shrines gives the oppotunity for people to worship deities of different religions.;Ces sanctuaires permettent au peuple de vénérer les divinités des autres religions.;An diesen Schreinen können Anhänger religiöser Minderheiten ihren Glauben praktizieren.;;Estos lugares sagrados dan la oportunidad a la gente de adorar deidades de religiones diferentes.;Questi santuari offrono la possibilità per le persone di adorare divinità di diverse religioni.;;;;;;;;x
no_gathering_hall_1;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;Sala della Riunione del Clan;;;;;;;;x
no_gathering_hall_2;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;Sala della Riunione del Clan;;;;;;;;x
no_gathering_hall_3;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;Sala della Riunione del Clan;;;;;;;;x
no_gathering_hall_4;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;Sala della Riunione del Clan;;;;;;;;x
no_gathering_hall_5;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;Sala della Riunione del Clan;;;;;;;;x
no_gathering_hall_6;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;Sala della Riunione del Clan;;;;;;;;x
no_gathering_hall_7;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;Sala della Riunione del Clan;;;;;;;;x
no_gathering_hall_8;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;Sala della Riunione del Clan;;;;;;;;x
no_gathering_hall_desc;A meeting place for the different clans in the nomad realm to discuss various internal affairs.;Un lieu de réunion pour les différents clans du royaume nomade. On y aborde divers sujets internes.;Ein Treffpunkt für die Vertreter der verschiedenen Klans, an dem interne Belange des Stammes diskutiert werden können.;;Un lugar de encuentro para que los diferentes clanes del ámbito nómada discutan diferentes varios asuntos internos.;Un luogo d'incontro per i diversi Clan del regno nomade dove discutere delle varie questioni interne.;;;;;;;;x
no_airag_producer_1;Airag Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;Produttore di Airag;;;;;;;;x
no_airag_producer_2;Airag Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;Produttore di Airag;;;;;;;;x
no_airag_producer_3;Airag Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;Produttore di Airag;;;;;;;;x
no_airag_producer_4;Airag Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;Produttore di Airag;;;;;;;;x
no_airag_producer_5;Airag Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;Produttore di Airag;;;;;;;;x
no_airag_producer_6;Airag Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;Produttore di Airag;;;;;;;;x
no_airag_producer_7;Airag Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;Produttore di Airag;;;;;;;;x
no_airag_producer_8;Airag Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;Produttore di Airag;;;;;;;;x
no_airag_producer_desc;A mild alcoholic beverage derived from mare's milk.;Il produit un breuvage légèrement alcoolisé tiré du lait de jument.;Ein schwach alkoholisches Getränk, hergestellt aus Stutenmilch.;;Una bebida alcohólica suave derivada de leche de yegua.;Una bevanda leggermente alcolica derivata dal latte di giumenta.;;;;;;;;x
no_minter_1;Minter;Frappe de monnaie;Münzpräger;;Acuñador;Coniatore;;;;;;;;x
no_minter_2;Minter;Frappe de monnaie;Münzpräger;;Acuñador;Coniatore;;;;;;;;x
no_minter_3;Minter;Frappe de monnaie;Münzpräger;;Acuñador;Coniatore;;;;;;;;x
no_minter_4;Minter;Frappe de monnaie;Münzpräger;;Acuñador;Coniatore;;;;;;;;x
no_minter_5;Minter;Frappe de monnaie;Münzpräger;;Acuñador;Coniatore;;;;;;;;x
no_minter_6;Minter;Frappe de monnaie;Münzpräger;;Acuñador;Coniatore;;;;;;;;x
no_minter_7;Minter;Frappe de monnaie;Münzpräger;;Acuñador;Coniatore;;;;;;;;x
no_minter_8;Minter;Frappe de monnaie;Münzpräger;;Acuñador;Coniatore;;;;;;;;x
no_minter_desc;The local minting of coins allows more trade to be conducted in the county.;Frapper une monnaie locale permet de développer le commerce dans le comté.;Das Prägen regionaler Münzen steigert das Handelsvolumen in der Provinz.;;La acuñación de monedas locales permite que se realice más comercio en la provincia.;La coniazione delle monete locali permette che si realizzino più commerci nella contea.;;;;;;;;x
no_camp_fortifications_1;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;Fortificazioni del Campo;;;;;;;;x
no_camp_fortifications_2;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;Fortificazioni del Campo;;;;;;;;x
no_camp_fortifications_3;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;Fortificazioni del Campo;;;;;;;;x
no_camp_fortifications_4;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;Fortificazioni del Campo;;;;;;;;x
no_camp_fortifications_5;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;Fortificazioni del Campo;;;;;;;;x
no_camp_fortifications_6;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;Fortificazioni del Campo;;;;;;;;x
no_camp_fortifications_7;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;Fortificazioni del Campo;;;;;;;;x
no_camp_fortifications_8;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;Fortificazioni del Campo;;;;;;;;x
no_camp_fortifications_desc;Small barricades have been errected around the camp to protect it from bandits and raiders.;On a érigé de petites barricades autour du camp pour le protéger des bandits et des pillards.;Kleinere Barrikaden rings um das Lager bieten Schutz vor Banditen und Plünderern.;;Se han erigido pequeñas barricadas alrededor del campo para protegerlo de bandidos y ladrones.;Sono state erette piccole barricate intorno all'accampamento per proteggerlo dai saccheggiatori e dai banditi.;;;;;;;;x
no_elephant_camp_1;Elephant Camp;Camp à éléphants;Elefantengehege;;Campamento de elefantes;Accampamento degli elefanti;;;;;;;;x
no_elephant_camp_2;Elephant Camp;Camp à éléphants;Elefantengehege;;Campamento de elefantes;Accampamento degli Elefanti;;;;;;;;x
no_elephant_camp_3;Elephant Camp;Camp à éléphants;Elefantengehege;;Campamento de elefantes;Accampamento degli Elefanti;;;;;;;;x
no_elephant_camp_4;Elephant Camp;Camp à éléphants;Elefantengehege;;Campamento de elefantes;Accampamento degli Elefanti;;;;;;;;x
no_elephant_camp_5;Elephant Camp;Camp à éléphants;Elefantengehege;;Campamento de elefantes;Accampamento degli Elefanti;;;;;;;;x
no_elephant_camp_6;Elephant Camp;Camp à éléphants;Elefantengehege;;Campamento de elefantes;Accampamento degli Elefanti;;;;;;;;x
no_elephant_camp_7;Elephant Camp;Camp à éléphants;Elefantengehege;;Campamento de elefantes;Accampamento degli Elefanti;;;;;;;;x
no_elephant_camp_8;Elephant Camp;Camp à éléphants;Elefantengehege;;Campamento de elefantes;Accampamento degli Elefanti;;;;;;;;x
no_elephant_camp_desc;In the camp elephants are prepared to take part in military campaigns.;Dans ce camp, on prépare les éléphants aux campagnes militaires.;In diesem Gehege werden Elefanten für den Einsatz im Krieg gehalten.;;En el campamento, los elefantes están preparados para tomar parte en las campañas militares.;in questo accampamento, gli elefanti sono addestrati affinché siano pronti a prendere parte nelle campagne militari.;;;;;;;;x
STAT_VASSAL_LIMIT_DESC;Your vassal limit indicates how many direct vassals you can have at count tier or higher, excluding nomad clans. Having too many direct vassals will negatively affect the amount of taxes and levies you get from your vassals, and you might lose the grip of your vassals upon death.;Le nombre limite de vassaux indique combien de vassaux directs de rang de comte au minimum vous pouvez avoir (les clans nomades ne sont pas comptabilisés). Avoir trop de vassaux directs peut affecter le montant d'impôts et la quantité de troupes que vous obtenez d'eux et vous pouvez perdre le contrôle que vous avez sur eux à leur mort.;Euer Vasallenlimit gibt an, wie viele Vasallen Ihr haben könnt. Maßgeblich sind Vasallen vom Rang Graf oder höher. Nomadenklans fallen nicht ins Gewicht. Falls Ihr über dem Maximum liegt, sinken das Steuer- und Truppenaufkommen und im Falle Eures Ablebens ist es möglich, dass Vasallen sich als unabhängig erklären.;;El límite de vasallos indica cuántos vasallos directos se puede tener a nivel de conde o superior, excluyendo clanes nómadas. Tener muchos vasallos directos afectará negativamente a la cantidad de impuestos y gravámenes que recibes de tus vasallos, y es posible que pierdas el control de tus vasallos con la muerte.;Il tuo Limite dei Vassalli indica quanti Vassalli diretti puoi avere al livello di Conte o superiore, escludendo i Clan Nomadi. Avere troppi Vassalli diretti influenzerà negativamente l'ammontare delle tasse e delle armate che puoi ottenere dai tuoi Vassalli, e potresti perdere la presa che hai sui tuoi Vassalli con la morte.;;;;;;;;x
ENDGAME_TEXT_NOMADIC;You have become the ruler of a Nomadic realm and are therefore no longer allowed to continue playing.;Vous êtes devenu le dirigeant d'un royaume nomade et n'êtes donc plus autorisé à jouer.;Ihr seid Herrscher über ein Nomadenreich geworden und dürft deshalb das Spiel nicht mehr fortsetzen.;;Te has convertido en gobernante de un reino nómada y por lo tanto ya no puedes seguir jugando.;Sei diventato il Sovrano di un regno Nomade e perciò non ti è più permesso continuare a giocare.;;;;;;;;x
TT_BUILD_TRIBAL_HOLDINGS;All empty demesne counties will get a §YTribal holding§!\n;Tous les comtés vides du domaine recevront une §Ypropriété tribale§!\n;Alle leeren Provinzen der Domäne erhalten eine §YStammessiedlung§!\n;;Todas las provincias de dominio vacías conseguirán un §YPosesión tribal§!\n{Tribal holding§!\n};Tutte le contee vuote del Dominio otterranno un §YPossedimento Tribale§!\n;;;;;;;;x
TT_NEW_KHAN;Becomes the new Khan of §Y[PrevPrev.GetName]§!\n;Devient le nouveau khan de §Y[PrevPrev.GetName]§!\n;Wird neuer Khan von §Y[PrevPrev.GetName]§!\n;;Se convierte en el nuevo kan de §Y[PrevPrev.GetName]§!\n;Diventa il nuovo Khan di §Y[PrevPrev.GetName]§!\n;;;;;;;;x
TT_KHAN_INDEPENDENCE;Becomes independent from §Y[Prev.GetName]§!\n;Devient indépendant de §Y[Prev.GetName]§!\n;Wird unabhängig von §Y[Prev.GetName]§!\n;;Llega a ser independiente de §Y[Prev.GetName]§!\n;Diventa indipendente da §Y[Prev.GetName]§!\n;;;;;;;;x
adopt_tribalism;Settle as Tribe;Implanter la tribu;Als Stamm sesshaft werden;;Establecerse como tribu;Stabilirsi come Tribù;;;;;;;;x
adopt_tribalism_desc;I can choose to settle my tribe permanently.;Je peux fixer ma tribu de manière permanente.;Ich kann beschließen, meinen Stamm permanent sesshaft werden zu lassen.;;Puedo elegir establecer a mi tribu permanentemente.;Posso scegliere di rendere stabile la mia Tribù.;;;;;;;;x
nomad_adopt_feudalism;Settle as Feudal;Entrer en féodalité;Als Feudalgesellschaft sesshaft werden;;Establecerse como feudal;Stabilirsi come Feudale;;;;;;;;x
nomad_adopt_feudalism_named;Settle as Feudal in [Root.GetName];Entrer en féodalité en [Root.GetName];Als Feudalgesellschaft in [Root.GetName] sesshaft werden;;Establecerse como feudal en [Root.GetName];Stabilirsi come Feudale in [Root.GetName];;;;;;;;x
CHRONICLE_ADOPTED_TRIBALISM;[From.GetDynName] settled as a tribe in [From.GetHerHis] domains, leaving their old nomad life behind them.;[From.GetDynName] a implanté une tribu dans son domaine, abandonnant son mode de vie nomade.;[From.GetDynName] gab das Nomadendasein auf und ließ sich als Stamm in [From.GetHerHis]em Einflussgebiet nieder.;;[From.GetDynName] se establecieron como una tribu en [From.GetHerHis] dominios, dejando atrás su vida nómada de ellos.;La Dinastia [From.GetDynName] si è stabilita come una Tribù nei [From.GetHerHis] domini, lasciandosi la sua vecchia vita nomade alle spalle.;;;;;;;;x
CHRONICLE_ADOPTED_IQTA;[From.GetDynName] adopted an Iqta system in [From.GetHerHis] domains, abandoning the old tribal ways.;[From.GetDynName] a adopté un système d'iqta dans son domaine, abandonnant les anciennes coutumes tribales.;[From.GetDynName] gab das Leben als Stamm auf und übernahm das Iqtasystem in [From.GetHerHis]em Einflussgebiet.;;[From.GetDynName] adoptó un sistema Iqta en [From.GetHerHis] dominios, abandonando las viejas costumbres tribales.;La Dinastia [From.GetDynName] ha adottato un sistema Iqta nei [From.GetHerHis] domini, abbandonando i vecchi costumi tribali.;;;;;;;;x
CHRONICLE_NOMAD_ADOPTED_FEUDALISM;[From.GetDynName] adopted a feudal system in [From.GetHerHis] domains, leaving their old nomad life behind them.;[From.GetDynName] a adopté un système féodal dans son domaine, abandonnant son mode de vie nomade.;[From.GetDynName] gab das Nomadendasein auf und rief sich als Feudalherrscher in [From.GetHerHis]em Einflussgebiet aus.;;[From.GetDynName] adoptó un sistema feudal en [From.GetHerHis]dominios, dejando atrás su vida nómada.;La Dinastia [From.GetDynName] ha adottato un sistema Feudale nei [From.GetHerHis] domini, lasciandosi la sua vecchia vita nomade alle spalle.;;;;;;;;x
CHRONICLE_NOMAD_ADOPTED_IQTA;[From.GetDynName] adopted an Iqta system in [From.GetHerHis] domains, leaving their old nomad life behind them.;[From.GetDynName] a adopté un système d'iqta dans son domaine, abandonnant son mode de vie nomade.;[From.GetDynName] gab das Nomadendasein auf und übernahm das Iqtasystem in [From.GetHerHis]em Einflussgebiet.;;[From.GetDynName] adoptó un sistema Iqta en dominios de [From.GetHerHis], dejando atrás su vida nómada.;La Dinastia [From.GetDynName] ha adottato un sistema Iqta nei [From.GetHerHis] domini, lasciandosi la sua vecchia vita nomade alle spalle.;;;;;;;;x
realm_has_fewer_holdings_than;Has fewer than §Y$NUM$§! $TYPE$s in realm;Possède moins de §Y$NUM$§! $TYPE$s dans son royaume;Hat weniger als §Y$NUM$§! $TYPE$s im Reich;;Tiene menos de §Y$NUM$§! $TYPE$s en el reino;Ha meno di §Y$NUM$§! $TYPE$s nel Regno;;;;;;;x;
realm_has_more_holdings_than;Has at least §Y$NUM$§! $TYPE$s in realm;Possède au moins §Y$NUM$§! $TYPE$s dans son royaume;Hat mindestens §Y$NUM$§! $TYPE$s im Reich;;Tiene por lo menos §Y$NUM$§! $TYPE$ en reino;Ha almeno §Y$NUM$§! $TYPE$s nel Regno;;;;;;;x;
has_fewer_holdings_than;Has fewer than §Y$NUM$§! $TYPE$s in demesne;Possède moins de §Y$NUM$§! $TYPE$s dans son domaine;Hat weniger als §Y$NUM$§! $TYPE$s in der Domäne;;Tiene menos de §Y$NUM$§! $TYPE$s en el dominio;Ha meno di §Y$NUM$§! $TYPE$s nel Dominio;;;;;;;x;
has_more_holdings_than;Has at least §Y$NUM$§! $TYPE$s in demesne;Possède au moins §Y$NUM$§! $TYPE$s dans son domaine;Hat mindestens §Y$NUM$§! $TYPE$s in der Domäne;;Tiene por lo menos §Y$NUM$§! $TYPE$ en el dominio;Ha almeno §Y$NUM$§! $TYPE$s nel Dominio;;;;;;;x;
